zipcode,latitude,longitude
62354,40.43259,-91.2082
62355,39.44298,-90.7876
62356,39.62037,-90.9679
62357,39.7052,-90.8458
62358,40.49093,-91.2479
62359,39.97863,-91.2125
62360,39.82981,-91.2868
62361,39.46051,-90.6271
62362,39.78247,-90.7479
62363,39.61543,-90.7984
62365,39.93599,-91.2329
62366,39.447,-90.8716
62367,40.32355,-90.9671
62370,39.62037,-90.9679
62373,40.28651,-91.3725
62374,40.38844,-90.7642
62375,40.0076,-90.8746
62376,40.07344,-91.2065
62378,39.94446,-90.7379
62379,40.2978,-91.1988
62380,40.24158,-91.24
62401,39.11664,-88.5457
62410,38.52763,-87.7063
62411,39.05343,-88.7197
62413,39.13498,-87.8384
62414,39.19409,-88.7601
62415,38.71033,-87.7036
62417,38.65407,-87.7069
62418,38.9943,-88.955
62419,38.65,-88.0478
62420,39.29348,-87.9544
62421,38.74341,-87.9668
62422,39.25001,-88.8629
62423,39.41182,-87.5731
62424,39.04984,-88.576
62425,38.81979,-88.0905
62426,38.98876,-88.5244
62427,38.89558,-87.6726
62428,39.27401,-88.1245
62431,39.2196,-88.9818
62432,39.1271,-88.117
62433,39.08531,-87.7076
62434,38.7573,-88.4735
62435,39.37428,-88.2444
62436,39.2074,-88.2731
62438,39.4346,-88.8052
62439,38.68517,-87.6342
62440,39.4184,-88.27
62441,39.33113,-87.7473
62442,39.32578,-87.85
62443,38.95267,-88.6351
62444,39.4346,-88.8052
62445,39.16386,-88.3775
62446,38.38192,-88.4055
62447,39.29027,-88.2413
62448,38.98004,-88.1846
62449,39.02965,-87.7825
62450,38.70915,-88.0852
62451,39.00052,-87.6041
62452,38.58798,-88.0111
62454,39.00455,-87.7517
62458,39.02531,-88.8523
62459,38.92798,-88.029
62460,38.59213,-87.6486
62461,39.11246,-88.6704
62462,39.25168,-88.5107
62463,39.27351,-88.8013
62464,38.98981,-87.8396
62465,39.34958,-88.6163
62466,38.7171,-87.8638
62467,39.1327,-88.4507
62468,39.2822,-88.2726
62469,39.39375,-88.3488
62471,38.9824,-89.0516
62473,38.99055,-88.5584
62474,39.40731,-87.949
62475,39.00336,-88.0675
62476,38.51967,-88.0094
62477,39.2369,-87.6749
62478,39.15884,-87.7233
62479,39.02897,-88.2999
62480,38.99232,-88.031
62481,39.12151,-88.1572
62501,39.96532,-88.8486
62510,39.52721,-89.2496
62511,39.3391,-89.7357
62512,40.15045,-89.2284
62513,39.76891,-89.044
62514,39.76472,-89.0397
62515,39.84989,-89.3879
62517,39.58823,-89.4171
62518,40.05335,-89.1989
62519,39.93736,-89.4023
62520,39.82618,-89.4398
62521,39.83947,-88.9464
62522,39.86562,-89.0186
62523,39.91166,-88.8901
62524,39.85398,-88.9815
62525,39.85398,-88.9815
62526,39.85828,-88.9382
62527,39.85398,-88.9815
62530,39.56916,-89.6625
62531,39.61213,-89.3111
62532,39.78002,-88.9808
62533,39.44013,-89.617
62534,39.51928,-88.7467
62535,39.8844,-89.0014
62536,39.6416,-89.65
62537,39.85667,-89.085
62538,39.3672,-89.5224
62539,39.86061,-89.3784
62540,39.5,-89.4167
62541,39.97061,-89.3505
62543,40.07563,-89.3154
62544,39.70026,-89.022
62545,39.7778,-89.4064
62546,39.46909,-89.3967
62547,39.7029,-89.2823
62548,39.98973,-89.294
62549,39.82559,-88.9076
62550,39.57508,-88.8894
62551,39.91497,-88.9974
62552,39.8835,-88.8048
62553,39.4346,-88.8052
62554,39.92726,-88.8502
62555,39.45836,-89.2174
62556,39.42937,-89.308
62557,39.50363,-89.2436
62558,39.60855,-89.5677
62560,39.31181,-89.5802
62561,39.75041,-89.5426
62563,39.71823,-89.5648
62565,39.45801,-88.8057
62567,39.64637,-89.2189
62568,39.55909,-89.3406
62570,39.588,-89.4495
62571,39.38996,-88.9597
62572,39.36877,-89.6545
62573,39.91784,-89.0175
62601,39.75165,-90.0458
62610,39.55198,-90.3861
62611,39.91393,-90.3707
62612,39.93864,-90.0792
62613,39.9502,-89.6832
62615,39.58865,-89.7496
62617,40.15362,-90.166
62618,39.96262,-90.2652
62621,39.72963,-90.5313
62622,39.97961,-90.3524
62624,40.1316,-90.5565
62625,39.91694,-89.6891
62626,39.28854,-89.866
62627,40.0374,-90.1162
62628,39.80547,-90.3753
62629,39.79398,-89.6958
62630,39.33716,-90.0704
62631,39.82584,-90.3746
62633,40.22788,-89.8902
62634,40.10909,-89.4713
62635,40.1951,-89.4837
62638,39.6222,-90.0889
62639,40.1316,-90.5565
62640,39.38384,-89.85
62642,40.10172,-89.7468
62643,40.25121,-89.474
62644,40.30844,-89.9383
62649,39.34792,-90.0714
62650,39.73704,-90.3013
62651,39.69831,-90.2615
62655,40.21433,-89.8551
62656,40.16277,-89.3983
62659,40.03111,-89.7867
62660,39.85893,-90.2007
62661,39.67103,-89.8454
62662,39.74945,-89.606
62663,39.54047,-90.3317
62664,40.22692,-89.7317
62665,39.724,-90.4265
62666,40.08504,-89.522
62667,39.48064,-89.9821
62668,39.67573,-90.3239
62670,39.76806,-89.8549
62671,40.16912,-89.5421
62672,39.39708,-89.8912
62673,40.10073,-89.966
62674,39.42271,-90.031
62675,39.97282,-89.8071
62677,39.83314,-89.8685
62681,40.11325,-90.5432
62682,40.3011,-89.6872
62683,39.26086,-89.926
62684,39.91211,-89.5876
62685,39.19516,-89.9606
62686,39.23868,-89.8893
62688,39.93813,-89.9432
62689,39.53938,-89.762
62690,39.48083,-89.9033
62691,39.958,-90.1764
62692,39.62272,-90.0035
62693,39.92009,-89.57
62694,39.62663,-90.4663
62695,39.6189,-90.2257
62701,39.82083,-89.5989
62702,39.83169,-89.6465
62703,39.7622,-89.6275
62704,39.77246,-89.6889
62705,39.74945,-89.606
62706,39.79885,-89.6533
62707,39.78511,-89.6322
62708,39.80608,-89.5863
62709,39.74945,-89.606
62713,39.74945,-89.606
62715,39.74945,-89.606
62716,39.8482,-89.5363
62718,39.77804,-89.6465
62719,39.74945,-89.606
62720,39.74945,-89.606
62721,39.74945,-89.606
62722,39.74945,-89.606
62723,39.74945,-89.606
62726,39.74945,-89.606
62736,39.74945,-89.606
62739,39.74945,-89.606
62746,39.74945,-89.606
62756,39.74945,-89.606
62757,39.74945,-89.606
62761,39.85236,-89.541
62762,39.74945,-89.606
62763,39.74945,-89.606
62764,39.74945,-89.606
62765,39.74945,-89.606
62766,39.74945,-89.606
62767,39.74945,-89.606
62769,39.74945,-89.606
62776,39.74945,-89.606
62777,39.74945,-89.606
62781,39.74945,-89.606
62786,39.74945,-89.606
62791,39.74945,-89.606
62794,39.74945,-89.606
62796,39.74945,-89.606
62801,38.63831,-88.9577
62803,38.37107,-89.3
62805,37.99429,-88.9416
62806,38.32881,-88.0641
62807,38.75839,-88.929
62808,38.29004,-89.2321
62809,38.43127,-88.4249
62810,38.20236,-88.7742
62811,38.38452,-87.9081
62812,37.99442,-88.9074
62814,38.38454,-88.7463
62815,38.41314,-88.0439
62816,38.20359,-88.9366
62817,37.92192,-88.4684
62818,38.41314,-88.0439
62819,37.97644,-89.0209
62820,38.22071,-88.2227
62821,38.08938,-88.1757
62822,38.02864,-89.072
62823,38.43127,-88.4249
62824,38.72532,-88.4174
62825,37.99463,-89.0672
62827,38.16314,-88.0354
62828,38.16864,-88.6297
62829,38.08159,-88.5386
62830,38.3575,-88.9105
62831,38.24997,-89.2303
62832,38.04464,-89.253
62833,38.41314,-88.0439
62834,37.97622,-88.1201
62835,38.10052,-88.2992
62836,38.082,-88.7904
62837,38.38909,-88.3671
62838,38.8322,-88.7762
62839,38.71079,-88.4936
62840,37.99429,-88.9416
62841,37.80308,-89.0092
62842,38.44105,-88.4099
62843,38.35755,-88.2061
62844,38.14761,-88.1229
62845,38.07393,-88.1426
62846,38.15548,-88.8195
62847,38.7573,-88.4735
62848,38.41365,-89.1678
62849,38.59544,-88.8095
62850,38.5194,-88.5365
62851,38.43127,-88.4249
62852,38.3514,-87.866
62853,38.59718,-88.901
62854,38.65789,-88.9133
62855,38.40342,-87.8186
62856,37.99429,-88.9416
62857,38.97711,-88.9755
62858,38.77176,-88.5064
62859,38.08963,-88.5365
62860,38.08159,-88.5386
62861,38.03639,-88.0758
62862,38.16411,-88.2583
62863,38.44181,-87.8284
62864,38.29326,-88.8922
62865,37.97746,-89.0815
62866,38.16542,-88.9675
62867,37.88767,-88.1464
62868,38.71553,-88.2258
62869,38.07668,-88.2115
62870,38.63632,-88.9462
62871,37.84596,-88.2402
62872,38.27385,-88.8054
62874,37.91819,-88.9767
62875,38.70133,-88.9625
62876,38.26069,-89.1988
62877,38.39488,-89.2245
62878,38.43127,-88.4249
62879,38.7573,-88.4735
62880,38.86796,-88.8527
62881,38.64379,-88.9748
62882,38.597,-88.9682
62883,38.17616,-89.0946
62884,38.05335,-89.0566
62885,38.97711,-88.9755
62886,38.36287,-88.5336
62887,38.15015,-88.216
62888,38.13332,-89.2173
62889,38.44683,-88.8262
62890,37.93642,-88.7709
62891,38.02224,-89.035
62892,38.78752,-89.0409
62893,38.54792,-88.9292
62894,38.21215,-89.0435
62895,38.35093,-88.5669
62896,37.97685,-88.9101
62897,38.08722,-88.9014
62898,38.31437,-89.0502
62899,38.71077,-88.6641
62901,37.77452,-89.3872
62902,37.75864,-89.4158
62903,37.75864,-89.4158
62905,37.54647,-89.3578
62906,37.47426,-89.163
62907,37.83203,-89.4306
62908,37.33557,-88.9092
62909,37.44725,-88.8767
62910,37.21289,-88.6051
62912,37.46746,-89.0005
62913,37.15277,-89.3255
62914,37.02879,-89.1927
62915,37.78465,-89.1181
62916,37.88358,-89.5579
62917,37.68028,-88.6199
62918,37.73077,-88.9311
62919,37.50075,-88.2382
62920,37.52681,-89.219
62921,37.80567,-89.0759
62922,37.682,-88.8177
62923,37.365,-88.9747
62924,37.837,-89.3505
62926,37.42204,-89.2255
62927,37.9392,-89.2317
62928,37.33359,-88.5614
62930,37.81012,-88.4526
62931,37.50075,-88.2382
62932,37.89428,-89.2171
62933,37.77783,-89.0633
62934,37.70628,-88.3308
62935,37.823,-88.5961
62938,37.36019,-88.4885
62939,37.53409,-88.9712
62940,37.73673,-89.4695
62941,37.24029,-88.9954
62942,37.63463,-89.4798
62943,37.37938,-88.7583
62944,37.33359,-88.5614
62946,37.72012,-88.5367
62947,37.33359,-88.5614
62948,37.74044,-88.9923
62949,37.83658,-89.1424
62950,37.76424,-89.5845
62951,37.80251,-88.9616
62952,37.42279,-89.2665
62953,37.20923,-88.8441
62954,37.69515,-88.26
62955,37.50075,-88.2382
62956,37.26201,-89.0051
62957,37.29584,-89.4665
62958,37.68707,-89.2509
62959,37.72957,-88.9128
62960,37.22899,-88.7145
62961,37.34091,-89.2542
62962,37.15277,-89.3255
62963,37.17824,-89.1793
62964,37.19841,-89.124
62965,37.80197,-88.5486
62966,37.78222,-89.3968
62967,37.57799,-88.7454
62969,37.16744,-89.3536
62970,37.21064,-89.1043
62971,37.75864,-89.4158
62972,37.54725,-88.7701
62973,37.31133,-89.083
62974,37.80473,-88.808
62975,37.65011,-89.3693
62976,37.21295,-89.1362
62977,37.82285,-88.5497
62979,37.79697,-88.2434
62982,37.41771,-88.3544
62983,37.91027,-89.1008
62984,37.71018,-88.1831
62985,37.45186,-88.8014
62987,37.64323,-88.6228
62988,37.23907,-89.2697
62990,37.22104,-89.4598
62991,37.50362,-88.8477
62992,37.28344,-89.1364
62993,37.15277,-89.3255
62994,37.90723,-89.4103
62995,37.42417,-88.898
62996,37.16422,-89.1709
62997,37.98477,-89.5898
62998,37.50961,-89.4249
62999,37.89905,-89.0523
63001,38.63831,-90.4271
63005,38.637,-90.65
63006,38.63831,-90.4271
63010,38.34166,-90.4102
63011,38.6091,-90.5597
63012,38.33423,-90.453
63013,38.41683,-91.142
63014,38.63272,-91.3214
63015,38.40466,-90.7806
63016,38.35226,-90.6256
63017,38.64905,-90.5358
63019,38.22568,-90.384
63020,38.13905,-90.559
63021,38.56665,-90.5356
63022,38.63831,-90.4271
63023,38.26891,-90.7055
63024,38.63831,-90.4271
63025,38.5128,-90.6305
63026,38.5299,-90.4673
63028,38.27094,-90.4135
63030,38.17026,-90.7185
63031,38.80549,-90.3513
63032,38.63831,-90.4271
63033,38.79604,-90.2745
63034,38.83838,-90.2841
63036,37.89192,-90.38
63037,38.4178,-91.3136
63038,38.58775,-90.6638
63039,38.47445,-90.8243
63040,38.56671,-90.6309
63041,38.28347,-90.7612
63042,38.7844,-90.3991
63043,38.72395,-90.4474
63044,38.7514,-90.4115
63045,38.63831,-90.4271
63047,38.1941,-90.4724
63048,38.26248,-90.3896
63049,38.4562,-90.5513
63050,38.30859,-90.5246
63051,38.25087,-90.6035
63052,38.40686,-90.438
63053,38.25272,-90.5148
63055,38.48337,-91.0062
63056,38.45554,-91.2328
63057,38.34191,-90.4082
63060,38.27431,-90.8902
63061,38.26322,-90.8311
63065,38.25272,-90.5148
63066,38.28094,-90.652
63068,38.55848,-91.2472
63069,38.50446,-90.7889
63070,38.29315,-90.4292
63071,38.06219,-90.8098
63072,38.35389,-90.9317
63073,38.52772,-91.0172
63074,38.72465,-90.3895
63077,38.36343,-90.9686
63079,38.27439,-91.0855
63080,38.34919,-91.0917
63084,38.36198,-90.967
63087,37.99979,-90.4407
63088,38.5532,-90.4888
63089,38.45366,-90.8891
63090,38.52347,-91.0235
63091,38.39527,-91.4068
63099,38.63831,-90.4271
63101,38.6315,-90.1923
63102,38.6336,-90.1912
63103,38.6299,-90.2164
63104,38.6114,-90.2144
63105,38.6459,-90.3263
63106,38.6445,-90.2083
63107,38.66535,-90.2125
63108,38.6448,-90.2519
63109,38.58165,-90.2947
63110,38.6254,-90.2681
63111,38.55955,-90.2497
63112,38.66385,-90.2818
63113,38.63005,-90.2532
63114,38.7023,-90.3643
63115,38.6772,-90.2419
63116,38.5814,-90.2685
63117,38.62945,-90.3342
63118,38.59375,-90.222
63119,38.5893,-90.3481
63120,38.6901,-90.2592
63121,38.70715,-90.3054
63122,38.57805,-90.4256
63123,38.54755,-90.3241
63124,38.6372,-90.3775
63125,38.52215,-90.3021
63126,38.54945,-90.381
63127,38.5355,-90.407
63128,38.4915,-90.3771
63129,38.45655,-90.3282
63130,38.66685,-90.3225
63131,38.6171,-90.4503
63132,38.6746,-90.3747
63133,38.67865,-90.3051
63134,38.74355,-90.3409
63135,38.74965,-90.3012
63136,38.7196,-90.2699
63137,38.74679,-90.2131
63138,38.80329,-90.2065
63139,38.6135,-90.2918
63140,38.73745,-90.3264
63141,38.6565,-90.4542
63143,38.61109,-90.3224
63144,38.61815,-90.3488
63145,38.63831,-90.4271
63146,38.70325,-90.4618
63147,38.6774,-90.2196
63150,38.6531,-90.2434
63151,38.63831,-90.4271
63153,38.6531,-90.2434
63155,38.6531,-90.2434
63156,38.6531,-90.2434
63157,38.6531,-90.2434
63158,38.6531,-90.2434
63160,38.6531,-90.2434
63163,38.6531,-90.2434
63164,38.6531,-90.2434
63166,38.6531,-90.2434
63167,38.63831,-90.4271
63169,38.6531,-90.2434
63171,38.6531,-90.2434
63177,38.6531,-90.2434
63178,38.6531,-90.2434
63179,38.6531,-90.2434
63180,38.6531,-90.2434
63182,38.6531,-90.2434
63188,38.6531,-90.2434
63195,38.6531,-90.2434
63196,38.6531,-90.2434
63197,38.6531,-90.2434
63198,38.63831,-90.4271
63199,38.6531,-90.2434
63301,38.75478,-90.6131
63302,38.58129,-90.8729
63303,38.75903,-90.5951
63304,38.73152,-90.7046
63330,39.25362,-90.8147
63332,38.61908,-90.8803
63333,39.03433,-91.3318
63334,39.31636,-91.1748
63336,39.3315,-90.95
63338,38.75094,-90.5367
63339,39.33334,-91.1975
63341,38.66341,-90.8411
63342,38.60596,-90.9962
63343,39.12139,-90.8482
63344,39.28027,-90.9808
63345,39.27089,-91.5574
63346,38.75094,-90.5367
63347,39.08157,-90.7956
63348,38.77703,-90.9161
63349,38.98078,-91.1272
63350,38.90901,-91.3722
63351,38.89689,-91.3262
63352,39.24309,-91.6607
63353,39.44007,-91.0884
63357,38.65115,-91.1515
63359,39.10454,-91.3828
63361,38.94604,-91.4727
63362,38.94824,-90.9138
63363,38.89261,-91.4533
63365,38.71628,-90.8751
63366,38.82394,-90.7427
63367,38.79134,-90.7428
63369,38.94773,-90.8106
63370,39.07758,-91.2317
63373,38.92592,-90.3863
63376,38.79881,-90.6236
63377,39.07646,-90.9962
63378,38.77018,-91.1885
63379,39.01629,-90.9402
63381,39.02213,-90.9967
63382,39.2514,-91.5308
63383,38.80845,-91.2166
63384,39.07306,-91.5335
63385,38.79067,-90.8522
63386,38.83275,-90.4034
63387,39.1855,-91.0227
63388,38.88742,-91.7688
63389,39.05835,-90.8509
63390,38.79773,-91.0484
63401,39.73698,-91.4568
63430,40.35764,-91.4588
63431,39.74277,-92.3279
63432,40.45333,-92.1474
63433,39.56103,-91.1844
63434,39.77928,-92.0697
63435,40.10751,-91.7058
63436,39.50845,-91.5379
63437,39.74294,-92.2634
63438,39.9757,-91.665
63439,39.77928,-92.0697
63440,40.00814,-91.7102
63441,39.46656,-91.3328
63442,40.45333,-92.1474
63443,39.66794,-91.8585
63445,40.41361,-91.6593
63446,40.12676,-92.1479
63447,40.11498,-91.9153
63448,40.0599,-91.705
63450,39.77928,-92.0697
63451,39.90938,-92.2067
63452,40.08411,-91.8134
63453,40.4312,-91.6851
63454,39.90338,-91.6545
63456,39.62401,-91.7623
63457,40.09088,-91.6877
63458,40.12676,-92.1479
63459,39.58297,-91.3823
63460,40.12676,-92.1479
63461,39.79453,-91.6094
63462,39.42283,-91.6233
63463,39.82473,-91.738
63464,40.12676,-92.1479
63465,40.45696,-91.6958
63466,40.4312,-91.6851
63467,39.65004,-91.2705
63468,39.73918,-92.0674
63469,39.77881,-92.075
63471,39.91386,-91.541
63472,40.37299,-91.619
63473,40.10123,-91.6941
63474,40.39219,-91.9259
63501,40.16571,-92.6095
63530,39.89646,-92.4634
63531,40.14962,-92.3032
63532,39.75257,-92.5769
63533,40.14926,-92.378
63534,39.74061,-92.644
63535,40.47037,-92.5355
63536,40.47037,-92.5355
63537,40.16143,-92.2336
63538,39.96045,-92.6849
63539,39.93426,-92.768
63540,40.19183,-92.6008
63541,40.47037,-92.5355
63543,40.45333,-92.1474
63544,40.2459,-92.872
63545,40.2181,-92.9457
63546,40.27103,-92.4385
63547,40.15577,-92.2338
63548,40.47037,-92.5355
63549,39.98876,-92.5312
63551,40.46588,-93.0198
63552,39.77397,-92.4517
63555,40.46012,-92.1982
63556,40.16628,-93.1201
63557,39.89721,-92.9838
63558,39.77946,-92.7576
63559,40.2549,-92.7057
63560,40.35856,-93.0806
63561,40.40971,-92.5692
63563,40.30685,-92.0853
63565,40.50952,-93.0123
63566,40.20976,-93.1113
63567,40.46588,-93.0198
63601,37.8498,-90.4884
63620,37.4913,-90.6646
63621,37.60362,-90.6349
63622,37.78985,-90.8463
63623,37.66568,-90.8981
63624,37.75391,-90.5983
63625,37.32715,-91.0243
63626,38.05442,-90.6279
63627,38.02321,-90.2528
63628,37.87919,-90.4879
63629,37.45584,-91.2074
63630,38.01826,-90.7288
63631,37.77726,-90.8095
63632,37.11956,-90.4449
63633,37.24013,-90.966
63636,37.50546,-90.845
63637,37.71888,-90.5294
63638,37.23296,-90.9697
63640,37.78554,-90.4432
63645,37.49056,-90.3362
63646,37.50546,-90.845
63648,37.82135,-90.6922
63650,37.6168,-90.5984
63651,37.67544,-90.3677
63653,37.85772,-90.5878
63654,37.32715,-91.0243
63655,37.41359,-90.2361
63656,37.50546,-90.845
63660,37.93611,-90.7424
63661,37.89872,-90.1919
63662,37.31965,-90.0421
63663,37.61709,-90.6122
63664,37.98535,-90.82
63665,37.32715,-91.0243
63666,37.32715,-91.0243
63670,37.86552,-90.1752
63673,37.81994,-90.0169
63674,37.97044,-90.87
63675,37.50546,-90.845
63701,37.34139,-89.611
63702,37.35062,-89.5094
63703,37.28436,-89.5714
63705,37.36616,-89.6439
63730,37.00119,-90.0333
63732,37.6279,-89.5745
63735,36.99288,-89.7894
63736,37.02593,-89.5385
63737,37.66325,-89.6529
63738,37.08282,-89.9522
63739,37.35352,-89.793
63740,37.15151,-89.6104
63742,37.15698,-89.4483
63743,37.51572,-89.8267
63744,37.19727,-89.7394
63745,37.24237,-89.6976
63746,37.73477,-89.8116
63747,37.51679,-89.8151
63748,37.66,-89.6162
63750,37.31965,-90.0421
63751,37.31965,-90.0421
63752,37.30925,-89.6988
63753,37.31965,-90.0421
63755,37.43421,-89.6346
63758,37.1858,-89.5575
63760,37.31965,-90.0421
63763,37.11956,-90.4449
63764,37.30606,-89.9823
63766,37.43733,-89.8109
63767,37.0411,-89.6076
63769,37.51404,-89.7527
63770,37.58902,-89.6793
63771,37.05652,-89.6706
63772,37.04613,-89.7792
63774,37.05638,-89.5498
63775,37.72715,-89.8627
63776,37.73477,-89.8116
63779,37.50065,-89.6395
63780,37.06076,-89.55
63781,37.31965,-90.0421
63782,37.31965,-90.0421
63783,37.62849,-89.6885
63784,36.99118,-89.6884
63785,37.27809,-89.806
63787,37.11991,-90.0889
63801,37.02747,-89.5639
63820,36.82259,-89.3461
63821,36.06487,-90.2292
63822,36.67072,-89.9965
63823,36.87939,-89.369
63824,37.0042,-89.5265
63825,36.91717,-89.9206
63826,36.17812,-89.6716
63827,36.2697,-89.8728
63828,36.68503,-89.7482
63829,36.06689,-90.2573
63830,36.14582,-89.6997
63833,36.62761,-89.7435
63834,36.88561,-89.2966
63837,36.29788,-90.0583
63838,36.60384,-89.65
63839,36.04756,-89.8091
63840,36.21331,-89.7481
63841,36.88246,-89.9814
63845,36.75855,-89.3342
63846,36.80917,-89.8154
63847,36.44131,-90.0292
63848,36.4898,-89.7748
63849,36.1537,-89.9543
63850,36.82833,-89.7565
63851,36.25721,-89.7985
63852,36.38387,-89.9986
63853,36.09298,-89.8311
63855,36.05298,-90.0771
63857,36.25294,-90.127
63860,36.67264,-89.5638
63862,36.58818,-89.7001
63863,36.37718,-90.057
63866,36.51864,-89.6463
63867,36.7154,-89.6287
63868,36.85035,-89.6847
63869,36.67946,-89.6571
63870,36.56884,-89.8562
63871,36.26782,-89.8225
63873,36.47527,-89.748
63874,36.67832,-89.77
63875,36.31331,-90.1657
63876,36.12757,-90.1834
63877,36.177,-89.8606
63878,36.60384,-89.65
63879,36.3478,-89.818
63880,36.31331,-90.1657
63881,36.77951,-89.2063
63882,36.93603,-89.2163
63901,36.77876,-90.4406
63902,36.71245,-90.407
63931,36.66101,-90.8507
63932,36.71245,-90.407
63933,36.49226,-90.048
63934,37.11956,-90.4449
63935,36.65012,-90.8106
63936,36.82464,-90.1213
63937,36.9344,-90.7463
63938,36.71245,-90.407
63939,36.66101,-90.8507
63940,36.78232,-90.2077
63941,36.92038,-91.0994
63942,36.66101,-90.8507
63943,36.95592,-90.943
63944,37.12687,-90.4505
63945,36.71245,-90.407
63947,37.11956,-90.4449
63950,37.11956,-90.4449
63951,37.11956,-90.4449
63952,37.11956,-90.4449
63953,36.66101,-90.8507
63954,36.71245,-90.407
63955,36.66101,-90.8507
63956,37.11956,-90.4449
63957,37.14846,-90.5742
63960,36.97822,-90.0816
63961,36.58897,-90.2649
63962,36.71245,-90.407
63963,37.11956,-90.4449
63964,37.20728,-90.4195
63965,36.9221,-91.052
63966,36.97445,-90.2775
63967,37.11956,-90.4449
64001,39.10564,-93.5909
64011,38.97463,-94.0637
64012,38.78404,-94.5323
64013,38.96451,-94.3702
64014,39.00569,-94.2529
64015,39.01504,-94.3117
64016,39.11326,-94.2115
64017,39.26059,-94.1053
64018,39.39627,-94.7258
64019,38.77934,-93.9283
64020,39.01591,-93.5957
64021,39.11807,-93.6191
64022,39.10075,-93.7957
64024,39.3326,-94.2746
64028,39.28392,-94.8301
64029,38.98496,-94.1938
64030,38.8761,-94.527
64034,38.86436,-94.2814
64035,39.31536,-93.8493
64036,39.22183,-93.9385
64037,39.06337,-93.7408
64040,38.74013,-93.9959
64048,39.33396,-94.391
64050,39.10779,-94.4098
64051,39.08036,-94.3879
64052,39.07555,-94.4511
64053,39.1062,-94.4664
64054,39.1249,-94.4271
64055,39.04852,-94.4156
64056,39.10357,-94.3228
64057,39.0775,-94.315
64058,39.16526,-94.3176
64060,39.37407,-94.3631
64061,38.74407,-93.8176
64062,39.4432,-94.1427
64063,38.93851,-94.3487
64064,38.98737,-94.3331
64065,38.96664,-94.3928
64066,39.12923,-94.1337
64067,39.14086,-93.8492
64068,39.29894,-94.4363
64069,39.28286,-94.4089
64070,38.8943,-94.1682
64071,39.02076,-93.7589
64072,39.24575,-94.2924
64073,39.31489,-94.2938
64074,39.0379,-94.0385
64075,39.04065,-94.238
64076,39.02099,-93.82
64077,39.23441,-94.0241
64078,38.71525,-94.4725
64079,39.36471,-94.7806
64080,38.75302,-94.2705
64081,38.91435,-94.4006
64082,38.86586,-94.4058
64083,38.79502,-94.4355
64084,39.38015,-94.0685
64085,39.3419,-93.9843
64086,38.944,-94.288
64087,39.28286,-94.4089
64088,39.14628,-94.2039
64089,39.38706,-94.4732
64090,38.76583,-94.1608
64092,39.22887,-94.8056
64093,38.7699,-93.8116
64096,39.18891,-93.5869
64097,39.13137,-93.9929
64098,39.37769,-94.928
64101,39.1024,-94.5985
64102,39.09135,-94.6036
64105,39.1027,-94.595
64106,39.10505,-94.5711
64108,39.0838,-94.5841
64109,39.06665,-94.5759
64110,39.03225,-94.5733
64111,39.057,-94.5937
64112,39.0357,-94.5949
64113,39.0138,-94.5252
64114,38.95227,-94.5962
64116,39.14793,-94.568
64117,39.1651,-94.5255
64118,39.21334,-94.5743
64119,39.21155,-94.5273
64120,39.1232,-94.5222
64121,39.03503,-94.3567
64123,39.06815,-94.5052
64124,39.1075,-94.5385
64125,39.10583,-94.4959
64126,39.0949,-94.4927
64127,39.08833,-94.5381
64128,39.06545,-94.5337
64129,39.0464,-94.4983
64130,39.03371,-94.5418
64131,38.96254,-94.5745
64132,38.9842,-94.5465
64133,39.03231,-94.4699
64134,38.9305,-94.4835
64136,39.0096,-94.3989
64137,38.93525,-94.5471
64138,38.95284,-94.4704
64139,38.96481,-94.4079
64141,39.03503,-94.3567
64142,39.03503,-94.3567
64144,39.28286,-94.4089
64145,38.88057,-94.5959
64146,38.879,-94.5742
64147,38.85489,-94.5567
64148,39.03503,-94.3567
64149,38.87354,-94.4742
64150,39.1776,-94.632
64151,39.2127,-94.6383
64152,39.21755,-94.7238
64153,39.27047,-94.7416
64154,39.27839,-94.6411
64155,39.276,-94.5701
64156,39.2777,-94.5182
64157,39.26785,-94.4729
64158,39.2333,-94.4761
64160,39.28286,-94.4089
64161,39.16607,-94.4639
64163,39.34015,-94.6908
64164,39.33035,-94.636
64165,39.31125,-94.543
64166,39.3232,-94.5107
64167,39.32,-94.4876
64168,39.34322,-94.8516
64170,39.03503,-94.3567
64171,39.03503,-94.3567
64172,39.03503,-94.3567
64173,39.03503,-94.3567
64179,39.03503,-94.3567
64180,39.03503,-94.3567
64183,39.03503,-94.3567
64184,39.03503,-94.3567
64185,39.03503,-94.3567
64187,39.03503,-94.3567
64188,39.03503,-94.3567
64189,39.03503,-94.3567
64190,39.34322,-94.8516
64191,39.03503,-94.3567
64192,38.9531,-94.5237
64193,39.03503,-94.3567
64194,39.03503,-94.3567
64195,39.34322,-94.8516
64196,39.03503,-94.3567
64197,39.03503,-94.3567
64198,39.03503,-94.3567
64199,39.03503,-94.3567
64401,39.6311,-94.714
64402,40.25659,-94.3309
64420,40.47811,-94.4232
64421,39.90839,-94.9235
64422,39.90436,-94.4907
64423,40.26681,-94.8581
64424,40.25821,-94.0209
64426,40.51055,-93.8756
64427,40.09582,-94.8559
64428,40.44752,-95.063
64429,39.64935,-94.3837
64430,39.82765,-94.5568
64431,40.50707,-95.034
